# x   y   V_numerica   V_analitica   |error|
   1.540000E+00   1.600000E-01   2.056990E+00   1.904400E+00   1.525898E-01
   1.560000E+00   1.600000E-01   2.112089E+00   1.960000E+00   1.520894E-01
   1.580000E+00   1.600000E-01   2.167778E+00   2.016400E+00   1.513775E-01
   1.600000E+00   1.600000E-01   2.224043E+00   2.073600E+00   1.504429E-01
   1.620000E+00   1.600000E-01   2.280870E+00   2.131600E+00   1.492702E-01
   1.640000E+00   1.600000E-01   2.338240E+00   2.190400E+00   1.478405E-01
   1.660000E+00   1.600000E-01   2.396130E+00   2.250000E+00   1.461305E-01
   1.680000E+00   1.600000E-01   2.454512E+00   2.310400E+00   1.441120E-01
   1.700000E+00   1.600000E-01   2.513352E+00   2.371600E+00   1.417517E-01
   1.720000E+00   1.600000E-01   2.572610E+00   2.433600E+00   1.390100E-01
   1.740000E+00   1.600000E-01   2.632240E+00   2.496400E+00   1.358403E-01
   1.760000E+00   1.600000E-01   2.692188E+00   2.560000E+00   1.321878E-01
   1.780000E+00   1.600000E-01   2.752388E+00   2.624400E+00   1.279877E-01
   1.800000E+00   1.600000E-01   2.812763E+00   2.689600E+00   1.231632E-01
   1.820000E+00   1.600000E-01   2.873223E+00   2.755600E+00   1.176226E-01
   1.840000E+00   1.600000E-01   2.933655E+00   2.822400E+00   1.112549E-01
   1.860000E+00   1.600000E-01   2.993924E+00   2.890000E+00   1.039241E-01
   1.880000E+00   1.600000E-01   3.053860E+00   2.958400E+00   9.545970E-02
   1.900000E+00   1.600000E-01   3.113243E+00   3.027600E+00   8.564253E-02
   1.920000E+00   1.600000E-01   3.171780E+00   3.097600E+00   7.418044E-02
   1.940000E+00   1.600000E-01   3.229067E+00   3.168400E+00   6.066679E-02
   1.960000E+00   1.600000E-01   3.284505E+00   3.240000E+00   4.450491E-02
   1.980000E+00   1.600000E-01   3.337172E+00   3.312400E+00   2.477162E-02
   2.000000E+00   1.600000E-01   3.385600E+00   3.385600E+00   0.000000E+00

   1.000000E+00   2.000000E-01   6.400000E-01   6.400000E-01   0.000000E+00
   1.020000E+00   2.000000E-01   7.015665E-01   6.724000E-01   2.916647E-02
   1.040000E+00   2.000000E-01   7.585213E-01   7.056000E-01   5.292128E-02
   1.060000E+00   2.000000E-01   8.122217E-01   7.396000E-01   7.262168E-02
   1.080000E+00   2.000000E-01   8.636096E-01   7.744000E-01   8.920965E-02
   1.100000E+00   2.000000E-01   9.133367E-01   8.100000E-01   1.033367E-01
   1.120000E+00   2.000000E-01   9.618667E-01   8.464000E-01   1.154667E-01
   1.140000E+00   2.000000E-01   1.009542E+00   8.836000E-01   1.259420E-01
   1.160000E+00   2.000000E-01   1.056624E+00   9.216000E-01   1.350243E-01
